file_path,label
/Users/y/Documents/dev/DD-pose-classification/dataset/6/2.png,6
/Users/y/Documents/dev/DD-pose-classification/dataset/6/3.png,6
/Users/y/Documents/dev/DD-pose-classification/dataset/6/1.png,6
/Users/y/Documents/dev/DD-pose-classification/dataset/1/8.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/9.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/14.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/15.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/17.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/16.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/12.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/13.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/11.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/10.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/20.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/18.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/19.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/4.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/5.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/7.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/6.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/2.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/3.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/1/1.png,1
/Users/y/Documents/dev/DD-pose-classification/dataset/8/8.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/9.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/14.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/15.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/17.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/16.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/12.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/13.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/11.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/10.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/21.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/20.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/22.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/18.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/19.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/4.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/5.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/7.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/6.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/2.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/3.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/8/1.png,8
/Users/y/Documents/dev/DD-pose-classification/dataset/4/8.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/9.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/14.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/15.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/17.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/16.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/12.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/13.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/11.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/10.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/20.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/18.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/19.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/4.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/5.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/7.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/6.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/2.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/3.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/4/1.png,4
/Users/y/Documents/dev/DD-pose-classification/dataset/3/8.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/9.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/14.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/15.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/17.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/16.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/12.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/13.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/11.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/10.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/21.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/20.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/22.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/23.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/18.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/19.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/4.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/5.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/7.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/6.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/2.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/3.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/3/1.png,3
/Users/y/Documents/dev/DD-pose-classification/dataset/2/8.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/9.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/14.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/15.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/17.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/16.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/12.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/13.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/11.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/10.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/20.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/18.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/19.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/4.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/5.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/7.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/6.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/2.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/3.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/2/1.png,2
/Users/y/Documents/dev/DD-pose-classification/dataset/5/8.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/9.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/14.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/15.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/17.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/16.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/12.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/13.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/11.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/10.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/18.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/19.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/4.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/5.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/7.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/6.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/2.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/3.png,5
/Users/y/Documents/dev/DD-pose-classification/dataset/5/1.png,5
